"weekday";"date";"segment";"period";"hour";"n_passes_identified";"q50";"q25";"q75";"q10";"q90"
"Weekday";"2023-04-06";"Presidente Vargas - E/O - 1";"6AM-9AM";7;53;37,6792031069653;30,1433624855722;37,6792031069653;30,1433624855722;50,2389374759537
"Weekday";"2023-04-06";"Presidente Vargas - E/O - 1";"6AM-9AM";8;56;37,6792031069653;37,6792031069653;43,6002207380598;30,1433624855722;50,2389374759537
"Weekday";"2023-04-06";"Presidente Vargas - E/O - 1";"9AM-4PM";15;1;37,6792031069653;37,6792031069653;37,6792031069653;37,6792031069653;37,6792031069653
"Weekday";"2023-04-06";"Presidente Vargas - E/O - 1";"4PM-7PM";16;42;30,1433624855722;30,1433624855722;37,6792031069653;21,5309732039802;37,6792031069653
"Weekday";"2023-04-06";"Presidente Vargas - E/O - 1";"4PM-7PM";17;32;37,6792031069653;30,1433624855722;37,6792031069653;25,3645367256644;37,6792031069653
"Weekday";"2023-04-06";"Presidente Vargas - E/O - 1";"4PM-7PM";18;32;16,7463124919846;13,7015284025328;28,5488429612233;13,7015284025328;35,5691677329752
"Weekday";"2023-04-06";"Presidente Vargas - E/O - 2";"6AM-9AM";6;19;20,1025757421441;17,7776099621202;21,2193855055966;14,2409636372919;27,7738130605749
"Weekday";"2023-04-06";"Presidente Vargas - E/O - 2";"6AM-9AM";7;16;16,7521464517868;15,187385519477;20,1025757421441;11,7904684005352;26,8034343228588
"Weekday";"2023-04-06";"Presidente Vargas - E/O - 2";"6AM-9AM";8;13;20,1025757421441;14,3589826729601;22,2537738842924;12,5641098388401;22,336195269049
"Weekday";"2023-04-06";"Presidente Vargas - E/O - 2";"4PM-7PM";16;8;14,2083639735934;13,8205208227241;17,5897537743761;13,1504349646526;20,1025757421441
"Weekday";"2023-04-06";"Presidente Vargas - E/O - 2";"4PM-7PM";17;20;14,2083639735934;11,1836376590624;14,6351169551324;10,5729299887162;15,5923824666631
"Weekday";"2023-04-06";"Presidente Vargas - E/O - 2";"4PM-7PM";18;10;13,4166411226337;12,7735116694874;16,1235480858661;9,85026211365062;18,4248645028594
"Weekday";"2023-04-06";"Presidente Vargas - O/E - 1";"6AM-9AM";6;70;30,1114894224597;29,9107461596433;37,3884326995541;29,9107461596433;37,3884326995541
"Weekday";"2023-04-06";"Presidente Vargas - O/E - 1";"6AM-9AM";7;82;29,9107461596433;29,9107461596433;37,3884326995541;24,9256217997028;37,3884326995541
"Weekday";"2023-04-06";"Presidente Vargas - O/E - 1";"6AM-9AM";8;90;29,9107461596433;28,8610249462961;37,3884326995541;23,8458944037709;37,3884326995541
"Weekday";"2023-04-06";"Presidente Vargas - O/E - 1";"4PM-7PM";16;40;37,3884326995541;36,7363088733991;37,3884326995541;29,9107461596433;49,8512435994055
"Weekday";"2023-04-06";"Presidente Vargas - O/E - 1";"4PM-7PM";17;45;37,3884326995541;35,892895391572;37,3884326995541;29,9107461596433;49,8512435994055
"Weekday";"2023-04-06";"Presidente Vargas - O/E - 1";"4PM-7PM";18;52;37,3884326995541;37,3884326995541;37,3884326995541;29,9107461596433;42,2269357547905
"Weekday";"2023-04-06";"Presidente Vargas - O/E - 2";"6AM-9AM";6;12;13,9372281511203;13,1574536799963;15,5569763367172;10,8228520783314;23,0211689917318
"Weekday";"2023-04-06";"Presidente Vargas - O/E - 2";"6AM-9AM";7;9;12,8840113502653;12,2086397875498;15,5268854733967;10,3598104188009;17,1266251888375
"Weekday";"2023-04-06";"Presidente Vargas - O/E - 2";"6AM-9AM";8;18;14,7219202126791;13,6522741425378;15,5268854733967;11,0650051591389;17,2795414851664
"Weekday";"2023-04-06";"Presidente Vargas - O/E - 2";"4PM-7PM";16;10;18,3499555594688;13,666893984396;20,1849511154157;11,053663706061;23,5491096346516
"Weekday";"2023-04-06";"Presidente Vargas - O/E - 2";"4PM-7PM";17;7;13,4566340769438;13,0361142620393;16,9384205164327;11,606346891364;19,0839537818475
"Weekday";"2023-04-06";"Presidente Vargas - O/E - 2";"4PM-7PM";18;6;15,9032948182063;11,7745548173258;18,3499555594688;11,2138617307865;19,2674533374422
"Weekday";"2023-04-06";"R Camerino - N/S - 1";"6AM-9AM";6;16;21,810151524463;19,3868013550783;29,0802020326174;16,9634511856935;29,0802020326174
"Weekday";"2023-04-06";"R Camerino - N/S - 1";"6AM-9AM";7;15;11,6320808130469;10,7720870334238;15,9941111179396;9,69340067753913;21,5973695583707
"Weekday";"2023-04-06";"R Camerino - N/S - 1";"6AM-9AM";8;16;13,5015223722866;9,35714634781588;15,5103684603532;8,30862915217639;19,3868013550783
"Weekday";"2023-04-06";"R Camerino - N/S - 1";"4PM-7PM";16;7;12,0331870479796;11,6320808130469;14,5401010163087;10,3027001486987;16,9349411837007
"Weekday";"2023-04-06";"R Camerino - N/S - 1";"4PM-7PM";17;10;14,5401010163087;13,0876582989052;19,7906930499757;11,45464229217;29,0802020326174
"Weekday";"2023-04-06";"R Camerino - N/S - 1";"4PM-7PM";18;8;14,5401010163087;9,55492352500285;17,0669729405021;8,07226297801965;18,0297252602228
"Weekday";"2023-04-06";"R da Carioca - O/E - 1";"6AM-9AM";6;15;18,1668102404628;15,139008533719;24,9793640806364;11,8228447596663;29,7626465641625
"Weekday";"2023-04-06";"R da Carioca - O/E - 1";"6AM-9AM";7;18;15,139008533719;11,8447985629994;15,139008533719;9,33572192912674;18,1668102404628
"Weekday";"2023-04-06";"R da Carioca - O/E - 1";"6AM-9AM";8;21;12,976293028902;10,0926723558127;15,139008533719;9,08340512023142;20,036923059334
"Weekday";"2023-04-06";"R da Carioca - O/E - 1";"4PM-7PM";16;17;12,976293028902;10,0926723558127;18,1668102404628;9,68896546158019;24,1059597421526
"Weekday";"2023-04-06";"R da Carioca - O/E - 1";"4PM-7PM";17;16;12,36103775598;10,9574678701716;14,0549338020331;8,03531991405088;16,6529093870909
"Weekday";"2023-04-06";"R da Carioca - O/E - 1";"4PM-7PM";18;12;13,2048120014414;9,84035554691738;16,1483824120767;8,8970029956143;17,9721658450293
"Weekday";"2023-04-06";"R Primeiro de Março - S/N";"6AM-9AM";6;13;31,3064992231498;23,4798744173624;31,3064992231498;20,6822723591235;31,3064992231498
"Weekday";"2023-04-06";"R Primeiro de Março - S/N";"6AM-9AM";7;18;23,4798744173624;17,9751610862953;23,4798744173624;14,7070932773958;32,480492944018
"Weekday";"2023-04-06";"R Primeiro de Março - S/N";"6AM-9AM";8;19;23,4798744173624;18,7838995338899;23,4798744173624;14,8133191446124;31,3064992231498
"Weekday";"2023-04-06";"R Primeiro de Março - S/N";"9AM-4PM";15;1;19,8421473949541;19,8421473949541;19,8421473949541;19,8421473949541;19,8421473949541
"Weekday";"2023-04-06";"R Primeiro de Março - S/N";"4PM-7PM";16;21;15,6532496115749;13,4170710956356;20,1256066434535;13,290494953224;23,4798744173624
"Weekday";"2023-04-06";"R Primeiro de Março - S/N";"4PM-7PM";17;12;15,6532496115749;13,920211261722;18,7838995338899;13,3598418824315;22,3286031556078
"Weekday";"2023-04-06";"R Primeiro de Março - S/N";"4PM-7PM";18;20;15,6532496115749;15,4669014019133;18,7838995338899;14,0208392949392;19,2534970222372
"Weekday";"2023-04-06";"Senador Pompeu - O/E";"6AM-9AM";6;27;19,7066984335336;14,7800238251502;22,1700357377253;14,7800238251502;27,2466526167987
"Weekday";"2023-04-06";"Senador Pompeu - O/E";"6AM-9AM";7;27;14,7800238251502;11,0678317946474;19,7066984335336;9,29030069009443;25,1260405027554
"Weekday";"2023-04-06";"Senador Pompeu - O/E";"6AM-9AM";8;17;11,8240190601202;9,85334921676682;15,835739812661;9,45921524809615;18,5242965275216
"Weekday";"2023-04-06";"Senador Pompeu - O/E";"4PM-7PM";16;7;11,0850178688627;8,25795990230717;11,8240190601202;7,51653716409035;14,1888228721442
"Weekday";"2023-04-06";"Senador Pompeu - O/E";"4PM-7PM";17;13;11,8240190601202;9,38414211120649;11,8240190601202;8,44572790008584;14,7800238251502
"Weekday";"2023-04-06";"Senador Pompeu - O/E";"4PM-7PM";18;8;16,19762410863;14,0410226338927;19,7066984335336;11,8240190601202;20,79575282065
"Weekday";"2023-04-07";"Av Graça Aranha - N/S - 1";"6AM-9AM";6;15;27,5312130984359;22,1918263157089;34,8728699246855;18,0112624885738;42,5026226781795
"Weekday";"2023-04-07";"Av Graça Aranha - N/S - 1";"6AM-9AM";7;12;36,1183295648528;20,3721612570229;41,4455476896022;14,6418282628988;43,5021260029877
"Weekday";"2023-04-07";"Av Graça Aranha - N/S - 1";"6AM-9AM";8;12;24,7016161966522;21,2330780589819;34,8728699246855;13,0878300982404;50,5656613907939
"Weekday";"2023-04-07";"Av Graça Aranha - N/S - 1";"4PM-7PM";16;13;17,4364349623427;17,4364349623427;26,1546524435141;14,7974069680422;36,9763128725236
"Weekday";"2023-04-07";"Av Graça Aranha - N/S - 1";"4PM-7PM";17;7;17,4364349623427;15,6927914661085;34,5870267285815;13,9491479698742;34,8728699246855
"Weekday";"2023-04-07";"Av Graça Aranha - N/S - 1";"4PM-7PM";18;3;34,8728699246855;27,8982959397484;43,5910874058568;23,7135515487861;48,8220178945597
"Weekday";"2023-04-07";"Av Passos - N/S - 1";"6AM-9AM";6;15;25,4196585587122;25,4196585587122;25,4196585587122;23,2973341249677;31,984588737278
"Weekday";"2023-04-07";"Av Passos - N/S - 1";"6AM-9AM";7;19;25,4196585587122;22,6064157142697;30,5524742292214;16,9464390391415;44,8582209859627
"Weekday";"2023-04-07";"Av Passos - N/S - 1";"6AM-9AM";8;13;25,4196585587122;25,4196585587122;25,4196585587122;16,9845209246227;35,5875219821971
"Weekday";"2023-04-07";"Av Passos - N/S - 1";"9AM-4PM";15;1;25,4196585587122;25,4196585587122;25,4196585587122;25,4196585587122;25,4196585587122
"Weekday";"2023-04-07";"Av Passos - N/S - 1";"4PM-7PM";16;14;30,4444747854344;23,4278196417982;37,1995003298227;18,4937226035848;38,1294878380683
"Weekday";"2023-04-07";"Av Passos - N/S - 1";"4PM-7PM";17;11;25,4196585587122;25,4196585587122;38,1294878380683;25,4196585587122;39,1071670134034
"Weekday";"2023-04-07";"Av Passos - N/S - 1";"4PM-7PM";18;15;25,4196585587122;25,4196585587122;27,2440359672322;23,826187425181;30,0343042662938
"Weekday";"2023-04-07";"Presidente Vargas - E/O - 1";"6AM-9AM";6;25;50,2389374759537;37,6792031069653;50,2389374759537;33,1576987341294;50,2389374759537
"Weekday";"2023-04-07";"Presidente Vargas - E/O - 1";"6AM-9AM";7;23;37,6792031069653;37,6792031069653;50,2389374759537;37,4300844087374;50,2389374759537
"Weekday";"2023-04-07";"Presidente Vargas - E/O - 1";"6AM-9AM";8;24;41,6754822243707;37,6792031069653;50,2389374759537;32,4041146719901;50,2389374759537
"Weekday";"2023-04-07";"Presidente Vargas - E/O - 1";"4PM-7PM";16;29;50,2389374759537;37,6792031069653;50,2389374759537;30,1433624855722;50,2389374759537
"Weekday";"2023-04-07";"Presidente Vargas - E/O - 1";"4PM-7PM";17;22;37,6792031069653;37,6792031069653;50,2389374759537;37,6792031069653;50,2389374759537
"Weekday";"2023-04-07";"Presidente Vargas - E/O - 1";"4PM-7PM";18;19;37,6792031069653;37,6792031069653;50,2389374759537;30,1433624855722;50,2389374759537
"Weekday";"2023-04-07";"Presidente Vargas - E/O - 2";"6AM-9AM";6;15;18,2750688564947;16,107833126718;21,2193855055966;13,2977968971296;23,4664605718202
"Weekday";"2023-04-07";"Presidente Vargas - E/O - 2";"6AM-9AM";7;15;20,1025757421441;15,4635198016493;23,7322074733646;13,7846233660417;25,1282196776802
"Weekday";"2023-04-07";"Presidente Vargas - E/O - 2";"6AM-9AM";8;13;18,3306161782469;16,7521464517868;22,336195269049;15,4635198016493;37,9077142566146
"Weekday";"2023-04-07";"Presidente Vargas - E/O - 2";"4PM-7PM";16;7;15,4635198016493;14,9112512373047;19,5441708604179;13,6410335393121;24,8889032997975
"Weekday";"2023-04-07";"Presidente Vargas - E/O - 2";"4PM-7PM";17;13;18,2750688564947;15,4635198016493;22,336195269049;13,5931702637356;22,6733453863177
"Weekday";"2023-04-07";"Presidente Vargas - E/O - 2";"4PM-7PM";18;9;16,7521464517868;15,1147186031159;20,1025757421441;12,1673484755083;22,8946001507753
"Weekday";"2023-04-07";"Presidente Vargas - O/E - 1";"6AM-9AM";6;46;37,3884326995541;29,9107461596433;37,3884326995541;29,9107461596433;49,8512435994055
"Weekday";"2023-04-07";"Presidente Vargas - O/E - 1";"6AM-9AM";7;33;37,3884326995541;37,3884326995541;40,4199272427612;29,9107461596433;49,8512435994055
"Weekday";"2023-04-07";"Presidente Vargas - O/E - 1";"6AM-9AM";8;25;37,3884326995541;37,3884326995541;46,2537311747062;37,3884326995541;49,8512435994055
"Weekday";"2023-04-07";"Presidente Vargas - O/E - 1";"9AM-4PM";15;1;37,3884326995541;37,3884326995541;37,3884326995541;37,3884326995541;37,3884326995541
"Weekday";"2023-04-07";"Presidente Vargas - O/E - 1";"4PM-7PM";16;29;37,3884326995541;37,3884326995541;49,8512435994055;37,3884326995541;49,8512435994055
"Weekday";"2023-04-07";"Presidente Vargas - O/E - 1";"4PM-7PM";17;41;37,3884326995541;37,3884326995541;37,3884326995541;29,9107461596433;49,8512435994055
"Weekday";"2023-04-07";"Presidente Vargas - O/E - 1";"4PM-7PM";18;33;37,3884326995541;37,3884326995541;37,3884326995541;29,9107461596433;49,8512435994055
"Weekday";"2023-04-07";"Presidente Vargas - O/E - 2";"6AM-9AM";6;7;13,9849545834289;13,0757859426907;16,3838888923828;12,3663629475133;22,5442311159188
"Weekday";"2023-04-07";"Presidente Vargas - O/E - 2";"6AM-9AM";7;3;9,61188148353127;9,19397359294295;9,61188148353127;8,94322885858996;9,61188148353127
"Weekday";"2023-04-07";"Presidente Vargas - O/E - 2";"6AM-9AM";8;5;20,1849511154157;16,8207925961797;25,2311888942696;16,8207925961797;25,2311888942696
"Weekday";"2023-04-07";"Presidente Vargas - O/E - 2";"9AM-4PM";15;1;18,3499555594688;18,3499555594688;18,3499555594688;18,3499555594688;18,3499555594688
"Weekday";"2023-04-07";"Presidente Vargas - O/E - 2";"4PM-7PM";16;5;16,8207925961797;12,6155944471348;20,1849511154157;9,22243456135371;25,3753671165225
"Weekday";"2023-04-07";"Presidente Vargas - O/E - 2";"4PM-7PM";17;5;18,3499555594688;14,4178222252969;20,1849511154157;11,2721155579594;20,7777958334908
"Weekday";"2023-04-07";"Presidente Vargas - O/E - 2";"4PM-7PM";18;1;14,4178222252969;14,4178222252969;14,4178222252969;14,4178222252969;14,4178222252969
"Weekday";"2023-04-07";"R Camerino - N/S - 1";"6AM-9AM";6;12;29,0802020326174;27,2626894055788;29,0802020326174;19,8251826778546;29,0802020326174
"Weekday";"2023-04-07";"R Camerino - N/S - 1";"6AM-9AM";7;8;29,0802020326174;29,0802020326174;29,0802020326174;26,1721818293556;29,0802020326174
"Weekday";"2023-04-07";"R Camerino - N/S - 1";"6AM-9AM";8;5;29,0802020326174;29,0802020326174;29,0802020326174;23,2641616260939;29,0802020326174
"Weekday";"2023-04-07";"R Camerino - N/S - 1";"4PM-7PM";16;5;29,0802020326174;14,5401010163087;29,0802020326174;12,3590858638624;29,0802020326174
"Weekday";"2023-04-07";"R Camerino - N/S - 1";"4PM-7PM";17;4;19,3868013550783;19,3868013550783;21,810151524463;19,3868013550783;26,1721818293556
"Weekday";"2023-04-07";"R Camerino - N/S - 1";"4PM-7PM";18;2;27,1836671174467;26,2353996598613;28,131934575032;25,6664391853101;28,7008950495832
"Weekday";"2023-04-07";"R da Carioca - O/E - 1";"6AM-9AM";6;12;25,696475011181;20,3848510256356;30,2780170674381;18,1668102404628;30,2780170674381
"Weekday";"2023-04-07";"R da Carioca - O/E - 1";"6AM-9AM";7;6;12,1345252050485;11,3542564002893;16,8538061827991;11,0203076826337;21,0352539626412
"Weekday";"2023-04-07";"R da Carioca - O/E - 1";"6AM-9AM";8;7;22,7085128005786;19,8969826443165;27,1691135292636;16,0906033558385;29,1425914274092
"Weekday";"2023-04-07";"R da Carioca - O/E - 1";"4PM-7PM";16;4;16,6529093870909;14,1928205003616;19,3022358804918;12,4896820403182;21,3460020325438
"Weekday";"2023-04-07";"R da Carioca - O/E - 1";"4PM-7PM";17;6;16,6529093870909;13,5169719051063;27,2502153606943;12,1652747145957;33,5513162098638
"Weekday";"2023-04-07";"R da Carioca - O/E - 1";"4PM-7PM";18;1;15,139008533719;15,139008533719;15,139008533719;15,139008533719;15,139008533719
"Weekday";"2023-04-07";"R Primeiro de Março - S/N";"6AM-9AM";6;5;27,8968804958761;18,7838995338899;31,3064992231498;14,5575221387647;31,3064992231498
"Weekday";"2023-04-07";"R Primeiro de Março - S/N";"6AM-9AM";7;7;31,3064992231498;21,749778407662;33,2631554245967;17,5316395649639;39,9157865095161
"Weekday";"2023-04-07";"R Primeiro de Março - S/N";"6AM-9AM";8;10;31,3064992231498;31,0484786251568;31,3064992231498;23,4798744173624;46,9597488347248
"Weekday";"2023-04-07";"R Primeiro de Março - S/N";"4PM-7PM";16;10;27,3931868202561;19,957893254758;31,3064992231498;15,6532496115749;36,3938053469117
"Weekday";"2023-04-07";"R Primeiro de Março - S/N";"4PM-7PM";17;3;24,7156572814341;24,0977658493982;28,011078252292;23,7270309901767;29,9883308348067
"Weekday";"2023-04-07";"R Primeiro de Março - S/N";"4PM-7PM";18;6;27,7980122412451;20,1603059652525;31,3064992231498;18,7838995338899;31,3064992231498
"Weekday";"2023-04-07";"Senador Pompeu - O/E";"6AM-9AM";6;14;29,5600476503005;29,1966044414853;29,5600476503005;21,2688147727772;29,5600476503005
"Weekday";"2023-04-07";"Senador Pompeu - O/E";"6AM-9AM";7;14;19,7066984335336;19,7066984335336;22,6665409197776;14,7800238251502;29,5600476503005
"Weekday";"2023-04-07";"Senador Pompeu - O/E";"6AM-9AM";8;9;17,7360285901803;14,7800238251502;19,7066984335336;13,8280900872592;20,372119419601
"Weekday";"2023-04-07";"Senador Pompeu - O/E";"9AM-4PM";15;1;18,2845655568869;18,2845655568869;18,2845655568869;18,2845655568869;18,2845655568869
"Weekday";"2023-04-07";"Senador Pompeu - O/E";"4PM-7PM";16;9;23,6480381202404;19,7066984335336;29,5600476503005;14,7800238251502;29,5600476503005
"Weekday";"2023-04-07";"Senador Pompeu - O/E";"4PM-7PM";17;12;21,162306840556;19,7066984335336;24,7741351735851;19,7066984335336;29,4192855186324
"Weekday";"2023-04-07";"Senador Pompeu - O/E";"4PM-7PM";18;9;23,3368797239214;19,7066984335336;33,4642048871326;16,866615423995;36,4729425814324
